96,9,1.4690998787
97,9,1.4690998776
98,12,1.4690998765
99,9,1.4690998754
100,9,1.4690998743
101,-1,1.4690998732
102,1,1.4690998721
103,4,1.469099871
104,1,1.4690998699
105,1,1.4690998688
106,3,1.4690998677
107,1,1.4690998666
108,1,1.4690998655
109,6,1.4690998644
110,7,1.4690998633
111,6,1.4690998622
112,5,1.4690998611
113,4,1.46909986
114,8,1.4690998589
115,6,1.4690998578
116,7,1.4690998567
117,10,1.4690998556
118,7,1.4690998545
119,3,1.4690998534
120,5,1.4690998523
121,4,1.4690998512
122,7,1.4690998501
123,3,1.469099849
124,2,1.4690998479
125,-1,1.4690998468
126,1,1.4690998457
127,7,1.4690998446
128,8,1.4690998435
129,7,1.4690998424
130,8,1.4690998413
131,3,1.4690998402
132,3,1.4690998391
133,5,1.469099838
134,7,1.4690998369
135,7,1.4690998358
136,4,1.4690998347
137,1,1.4690998336
138,2,1.4690998325
139,5,1.4690998314
140,5,1.4690998303
141,5,1.4690998292
142,3,1.4690998281
143,4,1.469099827
144,6,1.4690998259
145,6,1.4690998248
146,10,1.4690998237
147,13,1.4690998226
148,12,1.4690998215
149,5,1.4690998204
150,9,1.4690998193
151,3,1.4690998182
152,0,1.4690998171
153,-4,1.469099816
154,2,1.4690998149
155,4,1.4690998138
156,6,1.4690998127
157,7,1.4690998116
158,9,1.4690998105
159,8,1.4690998094
160,15,1.4690998083
161,11,1.4690998072
162,7,1.4690998061
163,7,1.469099805
164,11,1.4690998039
165,7,1.4690998028
166,5,1.4690998017
167,-1,1.4690998006
168,-4,1.4690997995
169,0,1.4690997984
170,-1,1.4690997973
171,3,1.4690997962
172,4,1.4690997951
173,5,1.469099794
174,8,1.4690997929
175,7,1.4690997918
176,8,1.4690997907
177,7,1.4690997896
178,7,1.4690997885
179,8,1.4690997874
180,5,1.4690997863
181,4,1.4690997852
182,7,1.4690997841
183,6,1.469099783
184,5,1.4690997819
185,2,1.4690997808
186,3,1.4690997797
187,3,1.4690997786
188,7,1.4690997775
189,6,1.4690997764
190,3,1.4690997753
191,1,1.4690997742
192,3,1.4690997731
193,6,1.469099772
194,2,1.4690997709
195,7,1.4690997698
196,6,1.4690997687
197,4,1.4690997676
198,7,1.4690997665
199,6,1.4690997654
200,5,1.4690997643
201,7,1.4690997632
202,1,1.4690997621
203,0,1.469099761
204,3,1.4690997599
205,8,1.4690997588
206,7,1.4690997577
207,8,1.4690997566
208,10,1.4690997555
209,12,1.4690997544
210,9,1.4690997533
211,10,1.4690997522
212,8,1.4690997511
213,10,1.46909975
214,6,1.4690997489
215,-1,1.4690997478
216,0,1.4690997467
217,2,1.4690997456
218,-1,1.4690997445
219,-4,1.4690997434
220,-2,1.4690997423
221,1,1.4690997412
222,4,1.4690997401
223,5,1.469099739
224,1,1.4690997379
225,2,1.4690997368
226,6,1.4690997357
227,10,1.4690997346
228,10,1.4690997335
229,8,1.4690997324
230,5,1.4690997313
231,6,1.4690997302
232,6,1.4690997291
233,8,1.469099728
234,5,1.4690997269
235,2,1.4690997258
236,2,1.4690997247
237,5,1.4690997236
238,3,1.4690997225
239,-1,1.4690997214
240,-5,1.4690997203
241,-1,1.4690997192
242,4,1.4690997181
243,5,1.469099717
244,7,1.4690997159
245,9,1.4690997148
246,6,1.4690997137
247,7,1.4690997126
248,5,1.4690997115
249,4,1.4690997104
250,3,1.4690997093
251,7,1.4690997082
252,5,1.4690997071
253,7,1.469099706
254,13,1.4690997049
255,9,1.4690997038
256,7,1.4690997027
257,6,1.4690997016
258,5,1.4690997005
259,8,1.4690996994
260,6,1.4690996983
261,7,1.4690996972
262,7,1.4690996961
263,4,1.469099695
264,4,1.4690996939
265,2,1.4690996928
266,3,1.4690996917
267,6,1.4690996906
268,2,1.4690996895
269,-2,1.4690996884
270,1,1.4690996873
271,6,1.4690996862
272,4,1.4690996851
273,5,1.469099684
274,5,1.4690996829
275,9,1.4690996818
276,11,1.4690996807
277,9,1.4690996796
278,6,1.4690996785
279,7,1.4690996774
280,2,1.4690996763
281,5,1.4690996752
282,7,1.4690996741
283,6,1.469099673
284,2,1.4690996719
285,2,1.4690996708
286,3,1.4690996697
287,7,1.4690996686
288,6,1.4690996675
289,8,1.4690996664
290,8,1.4690996653
291,9,1.4690996642
292,9,1.4690996631
293,3,1.469099662
294,3,1.4690996609
295,9,1.4690996598
296,5,1.4690996587
297,8,1.4690996576
298,3,1.4690996565
299,4,1.4690996554
300,0,1.4690996543
301,-4,1.4690996532
302,0,1.4690996521
303,5,1.469099651
304,3,1.4690996499
305,3,1.4690996488
306,2,1.4690996477
307,4,1.4690996466
308,6,1.4690996455
309,5,1.4690996444
310,9,1.4690996433
311,10,1.4690996422
312,9,1.4690996411
313,8,1.46909964
314,10,1.4690996389
315,7,1.4690996378
316,4,1.4690996367
317,4,1.4690996356
318,4,1.4690996345
319,0,1.4690996334
320,8,1.4690996323
321,10,1.4690996312
322,7,1.4690996301
323,5,1.469099629
324,7,1.4690996279
325,5,1.4690996268
326,9,1.4690996257
327,9,1.4690996246
328,10,1.4690996235
329,8,1.4690996224
330,5,1.4690996213
331,1,1.4690996202
332,2,1.4690996191
333,2,1.469099618
334,0,1.4690996169
335,5,1.4690996158
336,4,1.4690996147
337,6,1.4690996136
338,4,1.4690996125
339,10,1.4690996114
340,9,1.4690996103
341,7,1.4690996092
342,5,1.4690996081
343,10,1.469099607
344,6,1.4690996059
345,5,1.4690996048
346,-2,1.4690996037
347,-3,1.4690996026
348,4,1.4690996015
349,3,1.4690996004
350,6,1.4690995993
351,9,1.4690995982
352,5,1.4690995971
353,6,1.469099596
354,5,1.4690995949
355,3,1.4690995938
356,4,1.4690995927
357,3,1.4690995916
358,7,1.4690995905
359,4,1.4690995894
360,6,1.4690995883
361,7,1.4690995872
362,10,1.4690995861
363,12,1.469099585
364,9,1.4690995839
365,6,1.4690995828
366,0,1.4690995817
367,2,1.4690995806
368,4,1.4690995795
369,7,1.4690995784
370,8,1.4690995773
371,5,1.4690995762
372,10,1.4690995751
373,4,1.469099574
374,3,1.4690995729
375,3,1.4690995718
376,3,1.4690995707
377,9,1.4690995696
378,2,1.4690995685
379,3,1.4690995674
380,4,1.4690995663
381,4,1.4690995652
382,12,1.4690995641
383,12,1.469099563
384,8,1.4690995619
385,2,1.4690995608
386,4,1.4690995597
387,6,1.4690995586
388,7,1.4690995575
389,6,1.4690995564
390,3,1.4690995553
391,5,1.4690995542
392,3,1.4690995531
393,-1,1.469099552
394,4,1.4690995509
395,4,1.4690995498
396,2,1.4690995487
397,0,1.4690995476
398,-3,1.4690995465
399,1,1.4690995454
400,1,1.4690995443
401,9,1.4690995432
402,8,1.4690995421
403,9,1.469099541
404,6,1.4690995399
405,5,1.4690995388
406,6,1.4690995377
407,2,1.4690995366
408,7,1.4690995355
409,5,1.4690995344
410,6,1.4690995333
411,9,1.4690995322
412,5,1.4690995311
413,5,1.46909953
414,3,1.4690995289
415,10,1.4690995278
416,9,1.4690995267
417,9,1.4690995256
418,3,1.4690995245
419,-3,1.4690995234
420,-2,1.4690995223
421,5,1.4690995212
422,5,1.4690995201
423,3,1.469099519
424,2,1.4690995179
425,3,1.4690995168
426,-2,1.4690995157
427,4,1.4690995146
428,4,1.4690995135
429,2,1.4690995124
430,12,1.4690995113
431,9,1.4690995102
432,4,1.4690995091
433,8,1.469099508
434,6,1.4690995069
435,7,1.4690995058
436,5,1.4690995047
437,9,1.4690995036
438,10,1.4690995025
439,6,1.4690995014
440,3,1.4690995003
441,1,1.4690994992
442,-1,1.4690994981
443,3,1.469099497
444,6,1.4690994959
445,5,1.4690994948
446,2,1.4690994937
447,3,1.4690994926
448,2,1.4690994915
449,5,1.4690994904
450,11,1.4690994893
451,5,1.4690994882
452,7,1.4690994871
453,5,1.469099486
454,4,1.4690994849
455,8,1.4690994838
456,13,1.4690994827
457,8,1.4690994816
458,4,1.4690994805
459,5,1.4690994794
460,3,1.4690994783
461,2,1.4690994772
462,4,1.4690994761
463,4,1.469099475
464,7,1.4690994739
465,8,1.4690994728
466,8,1.4690994717
467,8,1.4690994706
468,6,1.4690994695
469,3,1.4690994684
470,4,1.4690994673
471,3,1.4690994662
472,2,1.4690994651
473,1,1.469099464
474,4,1.4690994629
475,2,1.4690994618
476,4,1.4690994607
477,5,1.4690994596
478,8,1.4690994585
479,9,1.4690994574
480,4,1.4690994563
481,4,1.4690994552
482,7,1.4690994541
483,10,1.469099453
484,6,1.4690994519
485,4,1.4690994508
486,9,1.4690994497
487,5,1.4690994486
488,7,1.4690994475
489,4,1.4690994464
490,0,1.4690994453
491,5,1.4690994442
492,4,1.4690994431
493,6,1.469099442
494,6,1.4690994409
495,3,1.4690994398
496,8,1.4690994387
497,5,1.4690994376
498,6,1.4690994365
499,0,1.4690994354
500,1,1.4690994343
501,0,1.4690994332
502,6,1.4690994321
503,5,1.469099431
504,8,1.4690994299
505,10,1.4690994288
506,2,1.4690994277
507,4,1.4690994266
508,5,1.4690994255
509,3,1.4690994244
510,2,1.4690994233
511,0,1.4690994222
512,0,1.4690994211
513,2,1.46909942
514,-2,1.4690994189
515,5,1.4690994178
516,10,1.4690994167
517,8,1.4690994156
518,9,1.4690994145
519,11,1.4690994134
520,9,1.4690994123
521,6,1.4690994112
522,6,1.4690994101
523,7,1.469099409
524,5,1.4690994079
525,6,1.4690994068
526,6,1.4690994057
527,5,1.4690994046
528,9,1.4690994035
529,7,1.4690994024
530,3,1.4690994013
531,4,1.4690994002
532,3,1.4690993991
533,3,1.469099398
534,6,1.4690993969
535,3,1.4690993958
536,9,1.4690993947
537,9,1.4690993936
538,8,1.4690993925
539,4,1.4690993914
540,0,1.4690993903
541,1,1.4690993892
542,2,1.4690993881
543,5,1.469099387
544,5,1.4690993859
545,3,1.4690993848
546,4,1.4690993837
547,3,1.4690993826
548,8,1.4690993815
549,7,1.4690993804
550,3,1.4690993793
551,5,1.4690993782
552,8,1.4690993771
553,5,1.469099376
554,1,1.4690993749
555,6,1.4690993738
556,3,1.4690993727
557,6,1.4690993716
558,4,1.4690993705
559,6,1.4690993694
560,1,1.4690993683
561,6,1.4690993672
562,2,1.4690993661
563,-2,1.469099365
564,4,1.4690993639
565,9,1.4690993628
566,10,1.4690993617
567,6,1.4690993606
568,6,1.4690993595
569,2,1.4690993584
570,1,1.4690993573
571,9,1.4690993562
572,4,1.4690993551
573,2,1.469099354
574,3,1.4690993529
575,3,1.4690993518
576,1,1.4690993507
577,4,1.4690993496
578,6,1.4690993485
579,7,1.4690993474
580,3,1.4690993463
581,4,1.4690993452
582,13,1.4690993441
583,6,1.469099343
584,7,1.4690993419
585,5,1.4690993408
586,3,1.4690993397
587,7,1.4690993386
588,7,1.4690993375
589,8,1.4690993364
590,2,1.4690993353
591,5,1.4690993342
592,5,1.4690993331
593,6,1.469099332
594,3,1.4690993309
595,7,1.4690993298
596,7,1.4690993287
597,8,1.4690993276
598,6,1.4690993265
599,5,1.4690993254
600,13,1.4690993243
601,7,1.4690993232
602,6,1.4690993221
603,6,1.469099321
604,0,1.4690993199
605,8,1.4690993188
606,6,1.4690993177
607,4,1.4690993166
608,6,1.4690993155
609,5,1.4690993144
610,5,1.4690993133
611,6,1.4690993122
612,4,1.4690993111
613,8,1.46909931
614,4,1.4690993089
615,2,1.4690993078
616,6,1.4690993067
617,4,1.4690993056
618,4,1.4690993045
619,5,1.4690993034
620,5,1.4690993023
621,8,1.4690993012
622,5,1.4690993001
623,1,1.469099299
624,2,1.4690992979
625,3,1.4690992968
626,9,1.4690992957
627,5,1.4690992946
628,9,1.4690992935
629,7,1.4690992924
630,7,1.4690992913
631,7,1.4690992902
632,7,1.4690992891
633,-1,1.469099288
634,6,1.4690992869
635,6,1.4690992858
636,2,1.4690992847
637,2,1.4690992836
638,5,1.4690992825
639,-3,1.4690992814
640,-1,1.4690992803
641,6,1.4690992792
642,6,1.4690992781
643,12,1.469099277
644,9,1.4690992759
645,4,1.4690992748
646,6,1.4690992737
647,8,1.4690992726
648,8,1.4690992715
649,6,1.4690992704
650,7,1.4690992693
651,9,1.4690992682
652,6,1.4690992671
653,8,1.469099266
654,4,1.4690992649
655,7,1.4690992638
656,3,1.4690992627
657,4,1.4690992616
658,6,1.4690992605
659,10,1.4690992594
660,13,1.4690992583
661,6,1.4690992572
662,7,1.4690992561
663,5,1.469099255
664,5,1.4690992539
665,-2,1.4690992528
666,-4,1.4690992517
667,-2,1.4690992506
668,3,1.4690992495
669,3,1.4690992484
670,2,1.4690992473
671,5,1.4690992462
672,4,1.4690992451
673,7,1.469099244
674,9,1.4690992429
675,5,1.4690992418
676,2,1.4690992407
677,3,1.4690992396
678,10,1.4690992385
679,7,1.4690992374
680,6,1.4690992363
681,6,1.4690992352
682,3,1.4690992341
683,6,1.469099233
684,3,1.4690992319
685,-2,1.4690992308
686,-1,1.4690992297
687,4,1.4690992286
688,2,1.4690992275
689,4,1.4690992264
690,8,1.4690992253
691,5,1.4690992242
692,9,1.4690992231
693,5,1.469099222
694,7,1.4690992209
695,4,1.4690992198
696,1,1.4690992187
697,5,1.4690992176
698,6,1.4690992165
699,3,1.4690992154
700,4,1.4690992143
701,4,1.4690992132
702,7,1.4690992121
703,7,1.469099211
704,2,1.4690992099
705,4,1.4690992088
706,3,1.4690992077
707,4,1.4690992066
708,6,1.4690992055
709,8,1.4690992044
710,9,1.4690992033
711,4,1.4690992022
712,2,1.4690992011
713,3,1.4690992
714,4,1.4690991989
715,7,1.4690991978
716,6,1.4690991967
717,5,1.4690991956
718,6,1.4690991945
719,9,1.4690991934
720,10,1.4690991923
721,9,1.4690991912
722,6,1.4690991901
723,3,1.469099189
724,4,1.4690991879
725,4,1.4690991868
726,4,1.4690991857
727,4,1.4690991846
728,7,1.4690991835
729,6,1.4690991824
730,3,1.4690991813
731,4,1.4690991802
732,7,1.4690991791
733,4,1.469099178
734,6,1.4690991769
735,6,1.4690991758
736,9,1.4690991747
737,10,1.4690991736
738,9,1.4690991725
739,5,1.4690991714
740,2,1.4690991703
741,3,1.4690991692
742,-2,1.4690991681
743,-4,1.469099167
744,-2,1.4690991659
745,2,1.4690991648
746,2,1.4690991637
747,7,1.4690991626
748,1,1.4690991615
749,5,1.4690991604
750,10,1.4690991593
751,10,1.4690991582
752,10,1.4690991571
753,10,1.469099156
754,10,1.4690991549
755,5,1.4690991538
756,4,1.4690991527
757,4,1.4690991516
758,0,1.4690991505
759,2,1.4690991494
760,5,1.4690991483
761,8,1.4690991472
762,7,1.4690991461
763,5,1.469099145
764,4,1.4690991439
765,1,1.4690991428
766,6,1.4690991417
767,4,1.4690991406
768,5,1.4690991395
769,8,1.4690991384
770,6,1.4690991373
771,3,1.4690991362
772,2,1.4690991351
773,3,1.469099134
774,0,1.4690991329
775,0,1.4690991318
776,2,1.4690991307
777,1,1.4690991296
778,2,1.4690991285
779,5,1.4690991274
780,7,1.4690991263
781,8,1.4690991252
782,8,1.4690991241
783,8,1.469099123
784,5,1.4690991219
785,13,1.4690991208
786,7,1.4690991197
787,5,1.4690991186
788,10,1.4690991175
789,3,1.4690991164
790,7,1.4690991153
791,10,1.4690991142
792,9,1.4690991131
793,7,1.469099112
794,6,1.4690991109
795,4,1.4690991098
796,2,1.4690991087
797,2,1.4690991076
798,5,1.4690991065
799,5,1.4690991054
800,7,1.4690991043
801,11,1.4690991032
802,11,1.4690991021
803,8,1.469099101
804,7,1.4690990999
805,5,1.4690990988
806,7,1.4690990977
807,7,1.4690990966
808,5,1.4690990955
809,7,1.4690990944
810,7,1.4690990933
811,7,1.4690990922
812,6,1.4690990911
813,3,1.46909909
814,4,1.4690990889
815,2,1.4690990878
816,1,1.4690990867
817,5,1.4690990856
818,6,1.4690990845
819,9,1.4690990834
820,6,1.4690990823
821,4,1.4690990812
822,5,1.4690990801
823,5,1.469099079
824,3,1.4690990779
825,5,1.4690990768
826,1,1.4690990757
827,3,1.4690990746
828,4,1.4690990735
829,7,1.4690990724
830,5,1.4690990713
831,6,1.4690990702
832,3,1.4690990691
833,10,1.469099068
834,9,1.4690990669
835,8,1.4690990658
836,9,1.4690990647
837,8,1.4690990636
838,5,1.4690990625
839,7,1.4690990614
840,2,1.4690990603
841,10,1.4690990592
842,15,1.4690990581
843,11,1.469099057
844,4,1.4690990559
845,3,1.4690990548
846,0,1.4690990537
847,3,1.4690990526
848,2,1.4690990515
849,3,1.4690990504
850,4,1.4690990493
851,1,1.4690990482
852,3,1.4690990471
853,1,1.469099046
854,4,1.4690990449
855,7,1.4690990438
856,7,1.4690990427
857,7,1.4690990416
858,10,1.4690990405
859,6,1.4690990394
860,7,1.4690990383
861,6,1.4690990372
862,7,1.4690990361
863,9,1.469099035
864,6,1.4690990339
865,0,1.4690990328
866,0,1.4690990317
867,0,1.4690990306
868,2,1.4690990295
869,4,1.4690990284
870,3,1.4690990273
871,3,1.4690990262
872,4,1.4690990251
873,10,1.469099024
874,10,1.4690990229
875,7,1.4690990218
876,12,1.4690990207
877,9,1.4690990196
878,3,1.4690990185
879,5,1.4690990174
880,6,1.4690990163
881,2,1.4690990152
882,3,1.4690990141
883,9,1.469099013
884,5,1.4690990119
885,2,1.4690990108
886,4,1.4690990097
887,4,1.4690990086
888,3,1.4690990075
889,-4,1.4690990064
890,2,1.4690990053
891,3,1.4690990042
892,5,1.4690990031
893,3,1.469099002
894,3,1.4690990009
895,4,1.4690989998
896,6,1.4690989987
897,9,1.4690989976
898,8,1.4690989965
899,11,1.4690989954
900,15,1.4690989943
901,11,1.4690989932
902,12,1.4690989921
903,7,1.469098991
904,8,1.4690989899
905,7,1.4690989888
906,0,1.4690989877
907,0,1.4690989866
908,-2,1.4690989855
909,-6,1.4690989844
910,-7,1.4690989833
911,-7,1.4690989822
912,-4,1.4690989811
913,-2,1.46909898
914,5,1.4690989789
915,9,1.4690989778
916,19,1.4690989767
917,24,1.4690989756
918,27,1.4690989745
919,27,1.4690989734
920,21,1.4690989723
921,19,1.4690989712
922,14,1.4690989701
923,3,1.469098969
924,-7,1.4690989679
925,-8,1.4690989668
926,-11,1.4690989657
927,-12,1.4690989646
928,-11,1.4690989635
929,-7,1.4690989624
930,0,1.4690989613
931,12,1.4690989602
932,12,1.4690989591
933,18,1.469098958
934,25,1.4690989569
935,26,1.4690989558
936,21,1.4690989547
937,13,1.4690989536
938,6,1.4690989525
939,-2,1.4690989514
940,-14,1.4690989503
941,-22,1.4690989492
942,-26,1.4690989481
943,-24,1.469098947
944,-20,1.4690989459
945,-15,1.4690989448
946,-1,1.4690989437
947,8,1.4690989426
948,12,1.4690989415
949,23,1.4690989404
950,28,1.4690989393
951,31,1.4690989382
952,26,1.4690989371
953,19,1.469098936
954,11,1.4690989349
955,8,1.4690989338
956,5,1.4690989327
957,2,1.4690989316
958,-7,1.4690989305
959,-9,1.4690989294
960,-1,1.4690989283
961,-2,1.4690989272
962,6,1.4690989261
963,6,1.469098925
964,6,1.4690989239
965,11,1.4690989228
966,13,1.4690989217
967,16,1.4690989206
968,14,1.4690989195
969,12,1.4690989184
970,11,1.4690989173
971,9,1.4690989162
972,4,1.4690989151
973,7,1.469098914
974,8,1.4690989129
975,3,1.4690989118
976,2,1.4690989107
977,3,1.4690989096
978,3,1.4690989085
979,4,1.4690989074
980,2,1.4690989063
981,3,1.4690989052
982,-4,1.4690989041
983,1,1.469098903
984,-2,1.4690989019
985,-1,1.4690989008
986,3,1.4690988997
987,5,1.4690988986
988,6,1.4690988975
989,5,1.4690988964
990,6,1.4690988953
991,3,1.4690988942
992,5,1.4690988931
993,6,1.469098892
994,6,1.4690988909
995,7,1.4690988898
996,8,1.4690988887
997,9,1.4690988876
998,7,1.4690988865
999,8,1.4690988854
1000,5,1.4690988843
1001,6,1.4690988832
1002,13,1.4690988821
1003,12,1.469098881
1004,9,1.4690988799
1005,10,1.4690988788
1006,8,1.4690988777
1007,8,1.4690988766
1008,8,1.4690988755
1009,4,1.4690988744
1010,1,1.4690988733
1011,4,1.4690988722
1012,5,1.4690988711
1013,9,1.46909887
1014,11,1.4690988689
1015,5,1.4690988678
1016,3,1.4690988667
1017,7,1.4690988656
1018,8,1.4690988645
1019,7,1.4690988634
1020,7,1.4690988623
1021,5,1.4690988612
1022,6,1.4690988601
1023,1,1.469098859
1024,3,1.4690988579
1025,8,1.4690988568
1026,6,1.4690988557
1027,0,1.4690988546
1028,0,1.4690988535
1029,-3,1.4690988524
1030,1,1.4690988513
1031,3,1.4690988502
1032,0,1.4690988491
1033,3,1.469098848
1034,2,1.4690988469
1035,7,1.4690988458
1036,7,1.4690988447
1037,7,1.4690988436
1038,9,1.4690988425
1039,6,1.4690988414
1040,11,1.4690988403
1041,8,1.4690988392
1042,13,1.4690988381
1043,9,1.469098837
1044,8,1.4690988359
1045,2,1.4690988348
1046,1,1.4690988337
1047,1,1.4690988326
1048,-4,1.4690988315
1049,-1,1.4690988304
1050,4,1.4690988293
1051,6,1.4690988282
1052,10,1.4690988271
1053,13,1.469098826
1054,11,1.4690988249
1055,12,1.4690988238
1056,7,1.4690988227
1057,3,1.4690988216
1058,-1,1.4690988205
1059,-4,1.4690988194
1060,-5,1.4690988183
1061,-4,1.4690988172
1062,3,1.4690988161
1063,6,1.469098815
1064,7,1.4690988139
1065,5,1.4690988128
1066,15,1.4690988117
1067,17,1.4690988106
1068,14,1.4690988095
1069,10,1.4690988084
1070,12,1.4690988073
1071,10,1.4690988062
1072,7,1.4690988051
1073,5,1.469098804
1074,-1,1.4690988029
1075,-5,1.4690988018
1076,-3,1.4690988007
1077,-1,1.4690987996
1078,4,1.4690987985
1079,7,1.4690987974
1080,11,1.4690987963
1081,6,1.4690987952
1082,7,1.4690987941
1083,7,1.469098793
1084,7,1.4690987919
1085,10,1.4690987908
1086,2,1.4690987897
1087,-2,1.4690987886
1088,1,1.4690987875
1089,-1,1.4690987864
1090,-1,1.4690987853
1091,1,1.4690987842
1092,1,1.4690987831
1093,3,1.469098782
1094,0,1.4690987809
1095,7,1.4690987798
1096,15,1.4690987787
1097,14,1.4690987776
1098,14,1.4690987765
1099,20,1.4690987754
1100,17,1.4690987743
1101,12,1.4690987732
1102,10,1.4690987721
1103,4,1.469098771
1104,-3,1.4690987699
1105,-1,1.4690987688
1106,-3,1.4690987677
1107,-3,1.4690987666
1108,-3,1.4690987655
1109,-6,1.4690987644
1110,-5,1.4690987633
1111,3,1.4690987622
1112,4,1.4690987611
1113,8,1.46909876
1114,9,1.4690987589
1115,11,1.4690987578
1116,10,1.4690987567
1117,5,1.4690987556
1118,7,1.4690987545
1119,9,1.4690987534
1120,6,1.4690987523
1121,11,1.4690987512
1122,10,1.4690987501
1123,6,1.469098749
1124,9,1.4690987479
1125,8,1.4690987468
1126,4,1.4690987457
1127,7,1.4690987446
1128,4,1.4690987435
1129,5,1.4690987424
1130,2,1.4690987413
1131,-1,1.4690987402
1132,-3,1.4690987391
1133,4,1.469098738
1134,5,1.4690987369
1135,-1,1.4690987358
1136,1,1.4690987347
1137,4,1.4690987336
1138,4,1.4690987325
1139,8,1.4690987314
1140,13,1.4690987303
1141,16,1.4690987292
1142,8,1.4690987281
1143,7,1.469098727
1144,9,1.4690987259
1145,6,1.4690987248
1146,4,1.4690987237
1147,2,1.4690987226
1148,0,1.4690987215
1149,-5,1.4690987204
1150,0,1.4690987193
1151,1,1.4690987182
1152,1,1.4690987171
1153,-2,1.469098716
1154,0,1.4690987149
1155,1,1.4690987138
1156,1,1.4690987127
1157,1,1.4690987116
1158,8,1.4690987105
1159,13,1.4690987094
1160,11,1.4690987083
1161,12,1.4690987072
1162,13,1.4690987061
1163,9,1.469098705
1164,7,1.4690987039
1165,7,1.4690987028
1166,11,1.4690987017
1167,6,1.4690987006
1168,7,1.4690986995
1169,4,1.4690986984
1170,9,1.4690986973
1171,12,1.4690986962
1172,13,1.4690986951
1173,7,1.469098694
1174,9,1.4690986929
1175,6,1.4690986918
1176,6,1.4690986907
1177,6,1.4690986896
1178,1,1.4690986885
1179,-3,1.4690986874
1180,-6,1.4690986863
1181,-5,1.4690986852
1182,-9,1.4690986841
1183,-7,1.469098683
1184,-2,1.4690986819
1185,4,1.4690986808
1186,10,1.4690986797
1187,12,1.4690986786
1188,18,1.4690986775
1189,20,1.4690986764
1190,18,1.4690986753
1191,17,1.4690986742
1192,14,1.4690986731
1193,13,1.469098672
1194,7,1.4690986709
1195,7,1.4690986698
1196,3,1.4690986687
1197,3,1.4690986676
1198,8,1.4690986665
1199,4,1.4690986654
1200,2,1.4690986643
1201,9,1.4690986632
1202,12,1.4690986621
1203,7,1.469098661
1204,4,1.4690986599
1205,5,1.4690986588
1206,6,1.4690986577
1207,1,1.4690986566
1208,-1,1.4690986555
1209,-5,1.4690986544
1210,-6,1.4690986533
1211,-1,1.4690986522
1212,3,1.4690986511
1213,7,1.46909865
1214,8,1.4690986489
1215,5,1.4690986478
1216,4,1.4690986467
1217,11,1.4690986456
1218,13,1.4690986445
1219,11,1.4690986434
1220,8,1.4690986423
1221,6,1.4690986412
1222,9,1.4690986401
1223,6,1.469098639
1224,0,1.4690986379
1225,0,1.4690986368
1226,-1,1.4690986357
1227,0,1.4690986346
1228,1,1.4690986335
1229,6,1.4690986324
1230,-1,1.4690986313
1231,-3,1.4690986302
1232,1,1.4690986291
1233,8,1.469098628
1234,12,1.4690986269
1235,10,1.4690986258
1236,10,1.4690986247
1237,11,1.4690986236
1238,10,1.4690986225
1239,6,1.4690986214
1240,6,1.4690986203
1241,12,1.4690986192
1242,-1,1.4690986181
1243,-4,1.469098617
1244,-3,1.4690986159
1245,2,1.4690986148
1246,2,1.4690986137
1247,-5,1.4690986126
1248,-8,1.4690986115
1249,-1,1.4690986104
1250,2,1.4690986093
