4400141,2.1972246
4400142,1.0986123
4400143,0.6931472
4400144,2.1972246
4400145,2.1972246
4400146,0.6931472
4400147,0.6931472
4400148,1.609438
4400149,1.609438
4400150,0.6931472
4400152,1.609438
4400153,1.0986123
4400154,0.6931472
4400155,0.6931472
4400156,1.3862944
4400157,1.7917595
4400158,1.9459101
4400159,2.4849067
4400160,1.609438
4400161,1.9459101
4400162,1.609438
4400163,1.3862944
4400164,1.609438
4400165,1.3862944
4400166,1.3862944
4400167,2.3025851
4400168,2.0794415
4400169,1.3862944
4400171,1.0986123
4400172,2.1972246
4400173,2.0794415
4400174,1.7917595
4400175,2.0794415
4400176,1.0986123
4400177,1.3862944
4400178,1.0986123
4400179,-inf
4400180,0.6931472
4400181,1.3862944
4400182,1.3862944
4400183,2.3025851
4400184,1.7917595
4400185,1.609438
4400186,1.3862944
4400187,1.3862944
4400188,1.0986123
4400189,1.0986123
4400190,1.609438
4400191,1.3862944
4400192,1.609438
4400193,1.3862944
4400194,2.0794415
4400195,1.3862944
4400196,1.0986123
4400197,0.6931472
4400198,-inf
4400199,1.3862944
4400200,1.0986123
4400201,1.609438
4400202,1.7917595
4400203,2.0794415
4400204,1.9459101
4400205,1.609438
4400206,1.609438
4400207,1.3862944
4400208,1.609438
4400209,2.0794415
4400210,1.7917595
4400211,1.3862944
4400212,1.3862944
4400213,1.9459101
4400214,1.3862944
4400215,0.6931472
4400216,1.609438
4400217,1.609438
4400218,1.3862944
4400219,1.0986123
4400220,1.7917595
4400221,1.609438
4400222,1.609438
4400223,1.9459101
4400224,1.609438
4400225,1.0986123
4400226,0.6931472
4400227,1.609438
4400228,2.3978953
4400229,2.1972246
4400230,1.0986123
4400231,-inf
4400232,1.0986123
4400233,0.0
4400234,0.0
4400235,1.7917595
4400237,0.0
4400238,1.7917595
4400239,1.3862944
4400240,1.0986123
4400241,1.609438
4400242,1.9459101
4400243,1.3862944
4400244,0.0
4400245,1.0986123
4400246,1.3862944
4400247,1.7917595
4400248,1.7917595
4400249,1.609438
4400250,0.6931472
4400251,1.0986123
4400252,1.3862944
4400253,-inf
4400254,1.3862944
4400255,0.6931472
4400256,1.9459101
4400257,1.9459101
4400258,1.7917595
4400259,2.5649493
4400260,1.9459101
4400261,0.6931472
4400262,1.3862944
4400263,1.7917595
4400264,2.0794415
4400265,1.0986123
4400266,1.7917595
4400267,1.3862944
4400268,1.7917595
4400269,1.3862944
4400270,1.3862944
4400271,2.3025851
4400272,1.0986123
4400273,-inf
4400274,1.0986123
4400275,1.7917595
4400276,1.609438
4400277,1.609438
4400278,1.9459101
4400279,1.9459101
4400280,1.609438
4400281,-inf
4400282,0.0
4400283,0.0
4400284,2.0794415
4400285,1.609438
4400286,1.0986123
4400287,1.3862944
4400288,2.3978953
4400289,1.7917595
4400290,1.3862944
4400291,0.6931472
4400292,1.3862944
4400293,1.3862944
4400294,2.0794415
4400295,2.3025851
4400296,2.3978953
4400297,2.1972246
4400298,1.609438
4400299,1.9459101
4400300,1.0986123
4400309,-inf
4400310,1.0986123
4400311,1.7917595
4400312,2.4849067
4400313,2.8903718
4400314,3.0910425
4400315,3.1780539
4400316,3.218876
4400317,3.218876
4400318,3.0445225
4400319,2.944439
4400320,2.4849067
4400321,2.3025851
4400322,1.3862944
4400323,1.0986123
4400324,1.3862944
4400335,2.1972246
4400336,2.9957323
4400337,3.2580965
4400338,3.218876
4400339,3.465736
4400340,3.4011974
4400341,3.295837
4400342,3.0445225
4400343,2.7725887
4400344,0.0
4400349,0.6931472
4400350,2.0794415
4400351,2.1972246
4400352,2.8332133
4400353,2.0794415
4400354,1.7917595
4400355,0.0
4400364,1.9459101
4400365,2.5649493
4400366,3.0445225
4400367,3.218876
4400368,3.295837
4400369,3.5263605
4400370,3.3322046
4400371,2.9957323
4400372,2.944439
4400373,2.3025851
4400381,1.0986123
4400382,2.3025851
4400383,2.7725887
4400384,2.944439
4400385,3.0445225
4400386,2.7725887
4400387,2.3025851
4400388,2.5649493
4400389,1.9459101
4400390,1.0986123
4400391,1.7917595
4400392,1.609438
4400393,2.1972246
4400394,2.4849067
4400395,2.0794415
4400396,0.6931472
4400397,0.0
4400398,1.3862944
4400399,1.3862944
4400400,1.7917595
4400401,1.9459101
4400402,1.7917595
4400403,1.9459101
4400404,1.3862944
4400412,2.3025851
4400413,2.944439
4400414,3.218876
4400415,2.9957323
4400416,3.0445225
4400417,2.7725887
4400418,2.3978953
4400419,1.9459101
4400420,0.0
4400425,2.0794415
4400426,2.4849067
4400427,2.4849067
4400428,2.6390574
4400429,2.6390574
4400430,2.5649493
4400431,2.1972246
4400432,1.609438
4400433,0.0
4400435,-inf
4400440,-inf
4400441,0.6931472
4400442,1.7917595
4400443,1.9459101
4400444,2.4849067
4400445,2.3978953
4400446,2.944439
4400447,3.0445225
4400448,2.8332133
4400449,2.4849067
4400450,0.0
4400459,0.0
4400460,1.0986123
4400461,1.9459101
4400462,1.9459101
4400463,2.8332133
4400464,3.1780539
4400465,3.4339871
4400466,3.4339871
4400467,3.4011974
4400468,3.0445225
4400469,2.7725887
4400470,0.6931472
4400478,1.7917595
4400479,2.7080503
4400480,3.4339871
4400481,3.583519
4400482,3.5263605
4400483,3.3672957
4400484,3.2580965
4400485,3.1354942
4400486,2.5649493
4400487,-inf
4400494,-inf
4400495,2.5649493
4400496,3.1780539
4400497,3.465736
4400498,3.465736
4400499,3.3322046
4400500,3.1780539
4400501,2.944439
4400502,2.1972246
4400511,1.0986123
4400512,2.0794415
4400513,2.9957323
4400514,3.3672957
4400515,3.4011974
4400516,3.3322046
4400517,3.1354942
4400518,2.3978953
4400519,0.0
4400526,0.0
4400527,2.3978953
4400528,3.0910425
4400529,3.0910425
4400530,3.0910425
4400531,3.1354942
4400532,3.295837
4400533,3.0445225
4400534,2.7080503
4400535,2.1972246
4400536,1.0986123
4400542,1.3862944
4400543,2.0794415
4400544,2.5649493
4400545,2.944439
4400546,3.1780539
4400547,2.8903718
4400548,2.5649493
4400549,2.3978953
4400550,0.6931472
4400560,-inf
4400561,2.1972246
4400562,2.7080503
4400563,2.944439
4400564,2.7725887
4400565,2.8903718
4400566,2.7725887
4400567,2.6390574
4400568,2.5649493
4400569,1.7917595
4400570,-inf
4400574,0.0
4400575,-inf
4400576,0.0
4400577,0.6931472
4400578,1.3862944
4400579,1.7917595
4400580,1.3862944
4400581,1.609438
4400582,2.5649493
4400583,2.8903718
4400584,3.1354942
4400585,2.6390574
4400586,2.4849067
4400587,2.1972246
4400588,2.1972246
4400589,1.0986123
4400594,-inf
4400595,1.0986123
4400596,1.9459101
4400597,1.9459101
4400598,1.3862944
4400599,1.609438
4400600,1.7917595
4400601,1.609438
4400602,1.0986123
4400603,0.6931472
4400604,-inf
4400608,-inf
4400610,1.0986123
4400611,2.3978953
4400612,2.8903718
4400613,2.8903718
4400614,2.8903718
4400615,2.9957323
4400616,2.7725887
4400617,2.4849067
4400618,1.0986123
4400625,0.6931472
4400626,2.0794415
4400627,2.8903718
4400628,3.295837
4400629,3.295837
4400630,3.1780539
4400631,2.944439
4400632,2.6390574
4400633,1.9459101
4400634,0.0
4400640,0.0
4400641,1.609438
4400642,1.9459101
4400643,2.7080503
4400644,2.7080503
4400645,2.6390574
4400646,2.8903718
4400647,2.7725887
4400648,2.5649493
4400649,2.0794415
4400650,1.3862944
4400651,1.3862944
4400652,-inf
4400658,1.3862944
4400659,2.0794415
4400660,2.4849067
4400661,2.5649493
4400662,2.5649493
4400663,2.3978953
4400664,2.3025851
4400665,2.3978953
4400666,2.3025851
4400667,1.7917595
4400668,1.0986123
4400669,1.3862944
4400670,1.9459101
4400671,2.1972246
4400672,2.5649493
4400673,1.9459101
4400674,1.0986123
4400680,1.0986123
4400681,2.5649493
4400682,2.4849067
4400683,2.7080503
4400684,2.6390574
4400685,2.0794415
4400686,1.609438
4400687,-inf
4400694,2.3025851
4400695,2.7080503
4400696,3.0910425
4400697,3.4011974
4400698,3.0445225
4400699,2.4849067
4400700,2.1972246
4400701,1.9459101
4400708,1.3862944
4400709,2.3978953
4400710,2.944439
4400711,2.8903718
4400712,2.944439
4400713,3.0910425
4400714,3.0445225
4400715,2.1972246
4400723,2.1972246
4400724,3.0910425
4400725,3.5263605
4400726,3.6635616
4400727,3.713572
4400728,3.6109178
4400729,3.295837
4400730,2.7725887
4400731,1.609438
4400739,2.3025851
4400740,2.9957323
4400741,3.1780539
4400742,3.4011974
4400743,3.295837
4400744,3.218876
4400745,3.1780539
4400746,2.5649493
4400747,1.609438
4400754,1.0986123
4400755,2.6390574
4400756,3.3322046
4400757,3.4011974
4400758,3.4011974
4400759,3.1780539
4400760,2.4849067
4400761,1.609438
4400769,1.609438
4400770,2.7080503
4400771,3.2580965
4400772,3.4965076
4400773,3.6635616
4400774,3.5263605
4400775,3.2580965
4400776,2.8903718
4400777,1.9459101
4400784,0.6931472
4400785,2.1972246
4400786,2.8332133
4400787,3.2580965
4400788,3.3672957
4400789,3.2580965
4400790,3.0445225
4400791,2.5649493
4400792,2.1972246
4400800,1.609438
4400801,2.4849067
4400802,2.6390574
4400803,2.8332133
4400804,2.9957323
4400805,2.3025851
4400806,0.6931472
4400807,1.3862944
4400814,1.3862944
4400815,2.3978953
4400816,2.944439
4400817,2.944439
4400818,2.8332133
4400819,3.0445225
4400820,2.4849067
4400821,2.3025851
4400822,2.1972246
4400823,0.0
4400824,0.6931472
4400829,0.6931472
4400830,1.609438
4400831,2.1972246
4400832,2.4849067
4400833,2.7725887
4400834,2.944439
4400835,3.0445225
4400836,2.8332133
4400837,2.5649493
4400838,1.609438
4400844,0.6931472
4400845,0.0
4400846,1.0986123
4400847,2.0794415
4400848,2.4849067
4400849,2.8332133
4400850,2.6390574
4400851,2.7080503
4400852,2.1972246
4400853,2.1972246
4400854,1.3862944
4400855,1.609438
4400860,0.6931472
4400861,-inf
4400862,1.0986123
4400863,0.6931472
4400864,1.7917595
4400865,1.7917595
4400866,1.9459101
4400867,1.7917595
4400868,1.3862944
4400869,1.7917595
4400870,1.9459101
4400871,1.7917595
4400872,1.0986123
4400874,0.6931472
4400877,2.0794415
4400878,2.0794415
4400879,2.4849067
4400880,2.3025851
4400881,2.1972246
4400882,1.9459101
4400883,1.3862944
4400884,1.3862944
4400885,0.6931472
4400886,0.0
4400888,1.7917595
4400889,1.3862944
4400890,1.0986123
4400891,2.3978953
4400892,1.9459101
4400893,1.609438
4400894,1.9459101
4400895,1.609438
4400897,0.0
4400898,-inf
4400899,1.7917595
4400900,2.3978953
4400901,2.4849067
4400902,2.5649493
4400903,1.7917595
4400904,1.3862944
4400905,2.0794415
4400906,2.0794415
4400907,1.609438
4400908,1.3862944
4400909,1.609438
4400910,1.0986123
4400911,1.0986123
4400912,-inf
4400914,0.6931472
4400915,-inf
4400917,1.7917595
4400918,2.3978953
4400919,2.3025851
4400920,2.1972246
4400921,1.9459101
4400922,2.1972246
4400923,2.5649493
4400924,2.3978953
4400925,1.9459101
4400926,1.9459101
4400927,1.3862944
4400930,-inf
4400931,1.3862944
4400932,1.3862944
4400933,1.7917595
4400934,2.0794415
4400935,2.1972246
4400936,2.5649493
4400937,2.7080503
4400938,2.7725887
4400939,2.7725887
4400940,2.6390574
4400941,2.3025851
4400942,1.9459101
4400943,1.3862944
4400944,1.3862944
4400950,0.6931472
4400951,0.0
4400952,1.9459101
4400953,2.3978953
4400954,2.7725887
4400955,2.5649493
4400956,2.0794415
4400957,2.1972246
4400958,1.609438
4400967,1.609438
4400968,2.4849067
4400969,2.6390574
4400970,2.5649493
4400971,2.3978953
4400972,2.0794415
4400973,0.0
4400979,-inf
4400980,1.7917595
4400981,2.0794415
4400982,2.944439
4400983,2.8903718
4400984,2.9957323
4400985,2.9957323
4400986,3.0910425
4400987,2.8332133
4400988,2.3025851
4400989,2.1972246
4400996,-inf
4400998,1.3862944
4400999,2.3025851
4401000,2.1972246
4401001,2.4849067
4401002,2.3978953
4401003,2.3025851
4401004,2.1972246
4401005,2.1972246
4401006,2.0794415
4401007,2.1972246
4401008,1.9459101
4401009,1.7917595
4401010,1.609438
4401011,1.3862944
4401012,1.7917595
4401013,0.6931472
4401014,1.3862944
4401015,1.3862944
4401016,1.0986123
4401017,-inf
4401018,0.6931472
4401019,1.0986123
4401020,1.0986123
4401023,-inf
4401024,-inf
4401025,0.6931472
4401026,1.609438
4401027,1.9459101
4401028,1.7917595
4401029,2.6390574
4401030,2.6390574
4401031,2.6390574
4401032,2.5649493
4401033,1.609438
4401034,1.609438
4401035,2.1972246
4401036,1.609438
4401037,-inf
4401038,1.3862944
4401039,2.0794415
4401040,2.0794415
4401041,1.9459101
4401042,1.7917595
4401043,-inf
4401044,0.0
4401045,1.609438
4401046,1.7917595
4401047,0.0
4401048,0.6931472
4401049,0.0
4401050,0.6931472
4401051,1.3862944
4401052,2.3025851
4401053,2.0794415
4401054,1.0986123
4401055,2.3025851
4401056,1.7917595
4401057,1.7917595
4401058,1.3862944
4401059,-inf
4401060,0.0
4401065,0.6931472
4401066,2.3978953
4401067,2.5649493
4401068,2.6390574
4401069,2.7080503
4401070,2.944439
4401071,2.8332133
4401072,2.3025851
4401073,2.5649493
4401074,2.7725887
4401075,2.7080503
4401076,2.1972246
4401077,0.6931472
4401083,0.0
4401084,1.3862944
4401085,2.0794415
4401086,2.4849067
4401087,2.7080503
4401088,2.7725887
4401089,2.6390574
4401090,2.1972246
4401091,2.4849067
4401092,1.3862944
4401093,0.6931472
4401094,1.9459101
4401095,1.3862944
4401096,0.6931472
4401097,0.6931472
4401098,1.609438
4401099,2.0794415
4401100,2.7080503
4401101,2.6390574
4401102,2.5649493
4401103,2.7725887
4401104,2.0794415
4401105,1.9459101
4401110,0.0
4401115,0.0
4401116,1.3862944
4401117,1.3862944
4401118,2.1972246
4401119,2.4849067
4401120,2.6390574
4401121,2.7725887
4401122,2.4849067
4401123,1.9459101
4401124,1.609438
4401125,1.0986123
4401126,1.0986123
4401127,0.6931472
4401128,-inf
4401129,1.609438
4401130,1.609438
4401131,1.7917595
4401132,0.6931472
4401133,0.6931472
4401134,0.6931472
4401135,0.0
4401136,1.609438
4401137,1.9459101
4401138,2.0794415
4401139,1.7917595
4401140,2.4849067
4401141,2.0794415
4401142,1.3862944
4401143,0.0
4401147,1.0986123
4401148,1.609438
4401149,1.609438
4401150,1.7917595
4401151,1.609438
4401152,1.0986123
4401153,0.6931472
4401154,0.6931472
4401155,1.3862944
4401156,1.7917595
4401157,2.0794415
4401158,2.1972246
4401159,2.3978953
4401160,2.4849067
4401161,1.7917595
4401162,1.7917595
4401163,1.3862944
4401165,-inf
4401166,-inf
4401169,1.609438
4401170,1.0986123
4401171,1.3862944
4401172,1.7917595
4401173,2.5649493
4401174,2.5649493
4401175,2.3978953
4401176,2.1972246
4401177,2.0794415
4401178,1.7917595
4401179,0.6931472
4401183,-inf
4401184,1.0986123
4401185,1.609438
4401186,1.9459101
4401187,2.4849067
4401188,2.944439
4401189,3.1354942
4401190,2.8332133
4401191,2.7725887
4401192,2.8903718
4401193,2.3978953
4401194,0.6931472
4401195,-inf
4401201,0.6931472
4401202,-inf
4401203,1.7917595
4401204,2.1972246
4401205,2.5649493
4401206,2.8903718
4401207,2.8332133
4401208,2.5649493
4401209,2.3978953
4401210,1.3862944
4401211,1.0986123
4401218,-inf
4401219,2.0794415
4401220,2.1972246
4401221,2.3978953
4401222,2.4849067
4401223,2.3978953
4401224,2.3978953
4401225,2.3025851
4401226,1.9459101
4401227,1.0986123
4401228,0.0
4401232,-inf
4401233,1.609438
4401234,1.609438
4401235,1.0986123
4401236,2.3978953
4401237,2.5649493
4401238,2.4849067
4401239,2.1972246
4401240,1.609438
4401241,1.3862944
4401242,1.9459101
4401243,0.0
4401245,1.0986123
4401246,0.6931472
4401248,-inf
4401249,1.3862944
4401250,1.7917595
4401251,2.1972246
4401252,2.1972246
4401253,2.3025851
4401254,2.3025851
4401255,2.5649493
4401256,1.7917595
4401257,2.0794415
4401258,1.609438
4401260,1.3862944
4401261,0.0
4401262,1.0986123
4401263,1.609438
4401264,1.9459101
4401265,1.609438
4401266,1.609438
4401267,1.7917595
4401268,2.3025851
4401269,1.9459101
4401270,2.4849067
4401271,2.4849067
4401272,1.9459101
4401273,1.0986123
4401274,-inf
4401276,1.0986123
4401280,0.6931472
4401281,2.1972246
4401282,1.7917595
4401283,2.3025851
4401284,2.0794415
4401285,2.0794415
4401286,1.7917595
4401287,1.609438
4401288,1.609438
4401289,1.609438
4401290,1.9459101
4401291,0.6931472
4401292,0.0
4401293,0.6931472
4401294,1.0986123
4401295,1.0986123
4401296,2.0794415
4401297,2.4849067
4401298,2.1972246
4401299,2.1972246
4401300,2.6390574
4401301,2.0794415
4401302,0.6931472
4401303,1.0986123
4401309,1.7917595
4401310,1.9459101
4401311,1.609438
4401312,2.3025851
4401313,2.5649493
4401314,2.5649493
4401315,2.0794415
4401316,2.3978953
4401317,1.9459101
4401318,1.7917595
4401319,2.1972246
4401320,0.6931472
4401322,-inf
4401323,1.0986123
4401324,0.6931472
4401325,1.0986123
4401326,1.3862944
4401327,1.609438
4401328,2.3978953
4401329,2.3978953
4401330,2.5649493
4401331,2.0794415
4401332,0.6931472
4401333,0.6931472
4401334,-inf
4401335,1.3862944
4401336,0.0
4401337,-inf
4401338,-inf
4401340,0.0
4401341,1.9459101
4401342,2.0794415
4401343,2.5649493
4401344,2.5649493
4401345,2.3978953
4401346,2.0794415
4401347,2.1972246
4401348,2.3025851
4401349,2.3025851
4401350,2.1972246
4401351,1.7917595
4401353,1.0986123
4401354,1.0986123
4401356,0.0
4401357,-inf
4401358,-inf
4401359,0.0
4401360,1.7917595
4401361,2.3978953
4401362,2.0794415
4401363,1.9459101
4401364,2.0794415
4401365,2.3978953
4401366,1.9459101
4401367,0.6931472
4401368,0.6931472
4401369,-inf
4401370,0.6931472
4401371,0.0
4401372,0.6931472
4401373,0.0
4401374,1.3862944
4401375,0.0
4401376,1.7917595
4401377,1.7917595
4401378,1.7917595
4401379,1.9459101
4401380,2.3025851
4401381,1.609438
4401382,1.609438
4401383,1.0986123
4401384,0.0
4401385,0.6931472
4401386,1.0986123
4401387,1.3862944
4401388,1.3862944
4401389,1.609438
4401390,1.3862944
4401391,1.9459101
4401392,2.0794415
4401393,2.3978953
4401394,2.3025851
4401395,1.7917595
4401396,2.1972246
4401397,1.9459101
4401398,2.0794415
4401399,1.609438
4401400,1.7917595
4401401,0.6931472
4401403,0.6931472
4401404,1.0986123
4401405,-inf
4401406,0.0
4401407,1.9459101
4401408,1.7917595
4401409,1.609438
4401410,1.609438
4401411,2.3978953
4401412,2.5649493
4401413,2.0794415
4401414,1.7917595
4401415,1.609438
4401416,2.4849067
4401417,2.4849067
4401418,1.9459101
4401419,1.7917595
4401420,0.6931472
4401421,1.0986123
4401422,-inf
4401423,0.6931472
4401424,-inf
4401426,0.6931472
4401427,0.0
4401428,0.0
4401429,0.6931472
4401430,1.609438
4401431,2.3025851
4401432,2.1972246
4401433,1.3862944
4401434,2.3025851
4401435,2.3025851
4401436,2.1972246
4401437,2.3025851
4401438,1.3862944
4401439,1.0986123
4401440,1.0986123
4401441,2.3025851
4401442,1.7917595
4401443,0.6931472
4401444,1.609438
4401445,1.7917595
4401446,2.4849067
4401447,1.609438
4401448,0.0
4401449,1.9459101
4401450,1.3862944
4401451,1.9459101
4401452,1.609438
4401453,1.0986123
4401454,1.0986123
4401455,0.6931472
4401460,1.9459101
4401461,2.1972246
4401462,2.0794415
4401463,1.9459101
4401464,1.9459101
4401465,2.4849067
4401466,1.9459101
4401467,1.0986123
4401468,0.6931472
4401471,-inf
4401474,1.3862944
4401475,2.3025851
4401476,2.0794415
4401477,2.4849067
4401478,2.4849067
4401479,2.1972246
4401480,2.1972246
4401481,2.0794415
4401482,2.1972246
4401483,1.3862944
4401484,1.3862944
4401485,1.609438
4401486,1.9459101
4401487,1.0986123
4401488,0.0
4401489,1.609438
4401490,1.7917595
4401491,1.9459101
4401492,1.9459101
4401493,1.9459101
4401494,1.609438
4401495,2.0794415
4401496,1.9459101
4401497,1.3862944
4401498,1.7917595
4401499,2.0794415
4401500,2.1972246
4401501,2.3978953
4401502,1.3862944
4401503,1.609438
4401504,1.7917595
4401505,1.0986123
4401506,1.9459101
4401507,1.9459101
4401508,1.0986123
4401509,1.7917595
4401510,1.3862944
4401511,-inf
4401512,1.3862944
4401513,1.609438
4401514,1.3862944
4401515,1.9459101
4401516,1.3862944
4401517,1.609438
4401518,1.609438
4401519,1.609438
4401520,1.3862944
4401521,1.7917595
4401522,2.0794415
4401523,2.0794415
4401524,2.0794415
4401525,1.3862944
4401526,1.609438
4401527,1.0986123
4401528,-inf
4401529,1.7917595
4401530,1.9459101
4401531,1.609438
4401532,1.3862944
4401533,1.609438
4401534,1.609438
4401535,1.609438
4401536,2.4849067
4401537,1.609438
4401538,1.7917595
4401539,1.7917595
4401540,1.3862944
4401541,0.0
4401542,0.0
4401543,0.0
4401544,1.3862944
4401545,1.0986123
4401546,1.609438
4401547,2.3978953
4401548,1.7917595
4401549,1.7917595
4401550,2.0794415
4401551,2.4849067
4401552,2.3025851
4401553,2.4849067
4401554,2.4849067
4401555,2.3978953
4401556,1.7917595
4401557,1.609438
4401558,2.3025851
4401559,2.4849067
4401560,2.5649493
4401561,1.9459101
4401562,0.0
4401563,0.6931472
4401564,1.0986123
4401565,0.0
4401566,0.6931472
4401568,1.7917595
4401569,1.7917595
4401570,1.7917595
4401571,0.0
4401572,0.0
4401573,1.3862944
4401574,1.609438
4401575,2.0794415
4401576,2.0794415
4401577,1.3862944
4401578,1.3862944
4401579,1.609438
4401580,2.1972246
4401581,2.1972246
4401582,1.3862944
4401583,1.3862944
4401584,1.3862944
4401585,2.3025851
4401586,1.609438
4401587,0.6931472
4401588,1.3862944
4401589,-inf
4401590,0.0
4401591,1.0986123
4401592,-inf
4401593,1.0986123
4401594,0.6931472
4401595,2.0794415
4401596,1.9459101
4401597,2.1972246
4401598,2.1972246
4401599,1.7917595
4401600,1.9459101
4401601,1.609438
4401602,1.609438
4401603,1.0986123
4401604,1.9459101
4401605,1.3862944
4401606,1.609438
4401607,1.0986123
4401608,0.0
4401609,1.0986123
4401610,0.6931472
4401611,1.609438
4401612,1.0986123
4401613,1.7917595
4401614,1.9459101
4401615,1.7917595
4401617,-inf
4401618,1.0986123
4401619,0.6931472
4401621,0.0
4401622,0.6931472
4401623,1.0986123
4401624,1.3862944
4401625,0.6931472
4401626,2.0794415
4401627,1.609438
4401628,2.0794415
4401629,1.3862944
4401630,1.3862944
4401631,1.9459101
4401632,1.9459101
4401633,1.9459101
4401634,1.9459101
4401635,2.4849067
4401636,1.9459101
4401637,1.7917595
4401638,1.9459101
4401639,1.609438
4401640,-inf
4401642,0.6931472
4401643,0.6931472
4401644,0.0
4401645,1.609438
4401646,2.0794415
4401647,2.3025851
4401648,2.3025851
4401649,2.3978953
4401650,2.1972246
4401651,2.4849067
4401652,1.609438
4401653,1.609438
4401654,1.609438
4401655,1.7917595
4401656,0.6931472
4401659,1.0986123
4401660,1.0986123
4401661,1.3862944
4401662,2.0794415
4401663,2.3025851
4401664,2.3978953
4401665,1.609438
4401666,0.6931472
4401667,1.609438
4401668,0.0
4401669,1.0986123
4401671,0.6931472
4401672,1.0986123
4401673,0.6931472
4401674,0.6931472
4401675,0.0
4401676,1.0986123
4401677,2.0794415
4401678,2.3978953
4401679,2.3978953
4401680,2.3025851
4401681,2.1972246
4401682,1.0986123
4401683,2.3025851
4401684,1.7917595
4401686,-inf
4401687,0.0
4401688,0.0
4401689,-inf
4401691,0.6931472
4401692,1.609438
4401693,2.1972246
4401694,1.0986123
4401695,1.3862944
4401696,1.9459101
4401697,1.9459101
4401698,2.4849067
4401699,2.0794415
4401700,2.3025851
4401701,1.3862944
4401702,0.6931472
4401703,0.6931472
4401704,1.0986123
4401705,0.0
4401706,0.0
4401707,-inf
4401711,0.6931472
4401712,2.1972246
4401713,2.0794415
4401714,2.0794415
4401715,2.7080503
4401716,2.7725887
4401717,2.8903718
4401718,2.6390574
4401719,2.5649493
4401720,2.4849067
4401721,1.609438
4401722,0.6931472
4401723,-inf
4401724,1.3862944
4401725,1.3862944
4401726,0.6931472
4401727,-inf
4401729,1.3862944
4401730,1.609438
4401731,1.0986123
4401732,0.6931472
4401738,1.0986123
4401739,0.6931472
4401740,2.1972246
4401741,2.4849067
4401742,2.3025851
4401743,2.7725887
4401744,2.9957323
4401745,3.0445225
4401746,2.8332133
4401747,2.7725887
4401748,2.3025851
4401749,2.1972246
4401750,1.0986123
4401758,1.9459101
4401759,2.4849067
4401760,1.9459101
4401761,2.3978953
4401762,2.3025851
4401763,1.9459101
4401764,2.3978953
4401765,1.9459101
4401766,1.609438
4401768,-inf
4401772,0.6931472
4401773,1.7917595
4401774,2.0794415
4401775,2.6390574
4401776,2.9957323
4401777,3.0910425
4401778,2.9957323
4401779,2.5649493
4401780,1.609438
4401787,0.0
4401788,1.0986123
4401789,1.9459101
4401790,2.0794415
4401791,2.3025851
4401792,2.7080503
